question_id,category,leaf_id,leaf_label,weight,n_leaves
797,"Business",n00000219,"Applied Business Percentage Calculations",0,000000,1
104,"Business",n00000219,"Applied Business Percentage Calculations",0,000000,1
773,"Business",n00000426,"Business Financial Calculations and Insurance Mathematics",0,000000,1
494,"Business",n00000219,"Applied Business Percentage Calculations",0,000000,1
786,"Business",n00000426,"Business Financial Calculations and Insurance Mathematics",0,000000,1
7473,"Economics",n00000425,"Investment Valuation and Yield Analysis",0,000000,1
5185,"Other",n00000425,"Investment Valuation and Yield Analysis",0,000000,1
181,"Business",n00000425,"Investment Valuation and Yield Analysis",0,000000,1
294,"Business",n00000425,"Investment Valuation and Yield Analysis",0,000000,1
393,"Business",n00000218,"Business Profit Optimization and Cost Modeling",0,000000,1
242,"Business",n00000425,"Investment Valuation and Yield Analysis",0,000000,1
423,"Business",n00000218,"Business Profit Optimization and Cost Modeling",0,000000,1
10773,"Computer science",n00000184,"Programming Logic and Debugging Fundamentals",0,000000,1
10515,"Computer science",n00000184,"Programming Logic and Debugging Fundamentals",-0,368423,2
10515,"Computer science",n00000124,"Information Theory and Coding Fundamentals",-1,177087,2
10467,"Computer science",n00000184,"Programming Logic and Debugging Fundamentals",0,000000,1
10735,"Computer science",n00000184,"Programming Logic and Debugging Fundamentals",0,000000,1
10748,"Computer science",n00000184,"Programming Logic and Debugging Fundamentals",0,000000,1
10379,"Computer science",n00000184,"Programming Logic and Debugging Fundamentals",0,000000,1
10754,"Computer science",n00000184,"Programming Logic and Debugging Fundamentals",0,000000,1
9214,"Physics",n00000185,"Fundamental Computing and Electrical Principles",-0,329610,2
9214,"Physics",n00000177,"Electrical Circuit Power and Energy Dynamics",-1,270127,2
9542,"Physics",n00000185,"Fundamental Computing and Electrical Principles",0,000000,1
3531,"Chemistry",n00000171,"Molecular Kinetic and Bonding Properties",0,000000,1
11966,"Engineering",n00000185,"Fundamental Computing and Electrical Principles",0,000000,1
10638,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",-0,408675,2
10638,"Computer science",n00000126,"Logical Statement Verification in Algebraic Structures",-1,092223,2
10518,"Computer science",n00000185,"Fundamental Computing and Electrical Principles",0,000000,1
10459,"Computer science",n00000185,"Fundamental Computing and Electrical Principles",0,000000,1
11496,"Engineering",n00000124,"Information Theory and Coding Fundamentals",0,000000,1
11481,"Engineering",n00000124,"Information Theory and Coding Fundamentals",0,000000,1
8884,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
8880,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
7902,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
8649,"Math",n00000186,"Fundamental Statistical Inference Principles",-0,550926,2
8649,"Math",n00000149,"Normal Distribution Probability Applications",-0,859003,2
8105,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
8066,"Math",n00000238,"Machine Learning Model Properties and Tradeoffs",-0,423069,2
8066,"Math",n00000186,"Fundamental Statistical Inference Principles",-1,064308,2
7250,"Economics",n00000239,"Econometric Time Series Model Diagnostics",0,000000,1
7185,"Economics",n00000239,"Econometric Time Series Model Diagnostics",0,000000,1
6844,"Economics",n00000239,"Econometric Time Series Model Diagnostics",0,000000,1
7318,"Economics",n00000172,"Psychometric Test Validity and Reliability Principles",0,000000,1
7180,"Economics",n00000239,"Econometric Time Series Model Diagnostics",-0,324613,2
7180,"Economics",n00000159,"Applied Microeconomic Frameworks and Policy Instruments",-1,283040,2
10633,"Computer science",n00000239,"Econometric Time Series Model Diagnostics",-0,335045,2
10633,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",-1,256341,2
8332,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
10526,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",0,000000,1
10490,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",0,000000,1
10392,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",0,000000,1
10693,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",0,000000,1
10393,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",0,000000,1
10419,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",0,000000,1
10630,"Computer science",n00000238,"Machine Learning Model Properties and Tradeoffs",0,000000,1
1925,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
1069,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
1220,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
1748,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
921,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
1118,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
1765,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
1616,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
1452,"Law",n00000188,"Contract Formation and Enforceability Disputes",0,000000,1
1985,"Law",n00000189,"Real Property Interest Disputes and Transfers",0,000000,1
1957,"Law",n00000189,"Real Property Interest Disputes and Transfers",0,000000,1
1634,"Law",n00000189,"Real Property Interest Disputes and Transfers",0,000000,1
1338,"Law",n00000189,"Real Property Interest Disputes and Transfers",0,000000,1
1360,"Law",n00000189,"Real Property Interest Disputes and Transfers",0,000000,1
1254,"Law",n00000189,"Real Property Interest Disputes and Transfers",0,000000,1
5047,"History",n00000189,"Real Property Interest Disputes and Transfers",-0,526299,2
5047,"History",n00000128,"Constitutional Challenges to State Regulatory Laws",-0,893521,2
1032,"Law",n00000128,"Constitutional Challenges to State Regulatory Laws",0,000000,1
1602,"Law",n00000128,"Constitutional Challenges to State Regulatory Laws",0,000000,1
1725,"Law",n00000128,"Constitutional Challenges to State Regulatory Laws",0,000000,1
1529,"Law",n00000128,"Constitutional Challenges to State Regulatory Laws",0,000000,1
1479,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
897,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
951,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1939,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
1542,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
1803,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
1908,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
1413,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
1976,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
1984,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
1887,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1846,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1537,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1160,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1798,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1357,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1336,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1472,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1165,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
871,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1183,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1040,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
945,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
5272,"Other",n00000128,"Constitutional Challenges to State Regulatory Laws",0,000000,1
1164,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
882,"Law",n00000221,"Criminal Liability and Defenses in Unintended Outcomes",0,000000,1
1401,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
1679,"Law",n00000189,"Real Property Interest Disputes and Transfers",0,000000,1
1694,"Law",n00000220,"Admissibility of Prior Incidents and Statements in Negligence Litigation",0,000000,1
11178,"Philosophy",n00000137,"Foundational Moral Theory Principles and Critiques",0,000000,1
10908,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",0,000000,1
11067,"Philosophy",n00000138,"Philosophical and Legal Concept Definition",-0,353358,2
11067,"Philosophy",n00000137,"Foundational Moral Theory Principles and Critiques",-1,211755,2
11150,"Philosophy",n00000138,"Philosophical and Legal Concept Definition",0,000000,1
10787,"Philosophy",n00000137,"Foundational Moral Theory Principles and Critiques",0,000000,1
10788,"Philosophy",n00000137,"Foundational Moral Theory Principles and Critiques",0,000000,1
11228,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",0,000000,1
1375,"Law",n00000138,"Philosophical and Legal Concept Definition",0,000000,1
10895,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",0,000000,1
11053,"Philosophy",n00000138,"Philosophical and Legal Concept Definition",0,000000,1
10785,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",0,000000,1
11213,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",-0,315317,2
11213,"Philosophy",n00000138,"Philosophical and Legal Concept Definition",-1,307695,2
11068,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",0,000000,1
11075,"Philosophy",n00000138,"Philosophical and Legal Concept Definition",-0,346869,2
11075,"Philosophy",n00000236,"Historical and Theoretical Personality Frameworks",-1,227236,2
11155,"Philosophy",n00000138,"Philosophical and Legal Concept Definition",0,000000,1
11205,"Philosophy",n00000033,"Archaeological and Evolutionary Anthropology",0,000000,1
5399,"Other",n00000055,"Formal Logical Argument Validation",0,000000,1
10946,"Philosophy",n00000055,"Formal Logical Argument Validation",0,000000,1
10862,"Philosophy",n00000055,"Formal Logical Argument Validation",0,000000,1
10803,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",-0,367372,2
10803,"Philosophy",n00000055,"Formal Logical Argument Validation",-1,179448,2
11124,"Philosophy",n00000055,"Formal Logical Argument Validation",-0,495530,2
11124,"Philosophy",n00000167,"Cultural and Media Trivia Identification",-0,939683,2
10929,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",0,000000,1
10775,"Philosophy",n00000055,"Formal Logical Argument Validation",0,000000,1
11247,"Philosophy",n00000139,"Normative Ethical and Legal Argumentation Frameworks",0,000000,1
10817,"Philosophy",n00000055,"Formal Logical Argument Validation",0,000000,1
10888,"Philosophy",n00000055,"Formal Logical Argument Validation",0,000000,1
10839,"Philosophy",n00000055,"Formal Logical Argument Validation",0,000000,1
11118,"Philosophy",n00000055,"Formal Logical Argument Validation",0,000000,1
8578,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8065,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8617,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8481,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8314,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8059,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8936,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8185,"Math",n00000146,"Applied Integral and Transform Methods",-0,638815,2
8185,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",-0,750602,2
8271,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8858,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8042,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",-0,595428,2
8042,"Math",n00000144,"Advanced Algebraic Function Analysis",-0,801460,2
8769,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8220,"Math",n00000226,"Kinematic Motion Analysis and Problem Solving",0,000000,1
8924,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8630,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8579,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8508,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8376,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8519,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8081,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8427,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8306,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
8197,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
9027,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
7963,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",-0,401861,2
7963,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",-1,105859,2
8477,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8420,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8407,"Math",n00000146,"Applied Integral and Transform Methods",0,000000,1
7765,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8403,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
7852,"Math",n00000184,"Programming Logic and Debugging Fundamentals",0,000000,1
8525,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",-0,682728,2
8525,"Math",n00000144,"Advanced Algebraic Function Analysis",-0,703676,2
8729,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
7659,"Economics",n00000146,"Applied Integral and Transform Methods",-0,402831,2
7659,"Economics",n00000144,"Advanced Algebraic Function Analysis",-1,103902,2
11427,"Engineering",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
512,"Business",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
10405,"Computer science",n00000146,"Applied Integral and Transform Methods",0,000000,1
10547,"Computer science",n00000185,"Fundamental Computing and Electrical Principles",-0,499279,2
10547,"Computer science",n00000147,"Advanced Limit and Differential Equation Analysis",-0,933864,2
10646,"Computer science",n00000124,"Information Theory and Coding Fundamentals",0,000000,1
8950,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8406,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
7860,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8390,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",-0,522528,2
8390,"Math",n00000295,"Elementary Arithmetic Operations and Applications",-0,898991,2
8754,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8063,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8625,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
7756,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8755,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
7961,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
7512,"Economics",n00000147,"Advanced Limit and Differential Equation Analysis",-0,379569,2
7512,"Economics",n00000239,"Econometric Time Series Model Diagnostics",-1,152508,2
3906,"Chemistry",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
4179,"Chemistry",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
12116,"Engineering",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
10375,"Computer science",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
7959,"Math",n00000226,"Kinematic Motion Analysis and Problem Solving",0,000000,1
8194,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8097,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8510,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
8608,"Math",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
7511,"Economics",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
11617,"Engineering",n00000146,"Applied Integral and Transform Methods",0,000000,1
11650,"Engineering",n00000146,"Applied Integral and Transform Methods",0,000000,1
12156,"Engineering",n00000146,"Applied Integral and Transform Methods",0,000000,1
12219,"Engineering",n00000147,"Advanced Limit and Differential Equation Analysis",0,000000,1
11700,"Engineering",n00000146,"Applied Integral and Transform Methods",0,000000,1
11852,"Engineering",n00000146,"Applied Integral and Transform Methods",0,000000,1
12096,"Engineering",n00000146,"Applied Integral and Transform Methods",0,000000,1
11949,"Engineering",n00000235,"Wave Propagation and Antenna Parameters",0,000000,1
7895,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
8372,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
7786,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",-0,485255,2
7786,"Math",n00000185,"Fundamental Computing and Electrical Principles",-0,955915,2
8974,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8157,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8102,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
7793,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",-0,636863,2
7793,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",-0,752789,2
7692,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8879,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8225,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8228,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
7791,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
7890,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
7695,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8541,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8416,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
8435,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8038,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
3972,"Chemistry",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8624,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8482,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
7948,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8602,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8529,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
7846,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8058,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
8715,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",-0,337983,2
8715,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",-1,248996,2
8171,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
7766,"Math",n00000144,"Advanced Algebraic Function Analysis",-0,639470,2
7766,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",-0,749870,2
7951,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
9015,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8361,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8490,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8169,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8740,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",-0,394471,2
8740,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",-1,120970,2
7738,"Math",n00000144,"Advanced Algebraic Function Analysis",-0,492516,2
7738,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",-0,944400,2
8923,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8834,"Math",n00000295,"Elementary Arithmetic Operations and Applications",0,000000,1
8315,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8586,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8053,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
7857,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
8722,"Math",n00000144,"Advanced Algebraic Function Analysis",-0,444995,2
8722,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",-1,023952,2
8193,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
8584,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
7939,"Math",n00000296,"Comparative Numerical and Geometric Ordering Principles",0,000000,1
8581,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
8052,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8620,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
8422,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8717,"Math",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
7763,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
7918,"Math",n00000295,"Elementary Arithmetic Operations and Applications",0,000000,1
8401,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
8609,"Math",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
9634,"Physics",n00000296,"Comparative Numerical and Geometric Ordering Principles",0,000000,1
3754,"Chemistry",n00000144,"Advanced Algebraic Function Analysis",0,000000,1
11846,"Engineering",n00000145,"Applied Linear Algebra and Multivariable Calculus",0,000000,1
10642,"Computer science",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8344,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8919,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8669,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8117,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
7955,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8474,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
7799,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8295,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8855,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8404,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8399,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
7885,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
7952,"Math",n00000148,"Discrete Probability Event Calculations",0,000000,1
8590,"Math",n00000148,"Discrete Probability Event Calculations",-0,364626,2
8590,"Math",n00000186,"Fundamental Statistical Inference Principles",-1,185662,2
12182,"Engineering",n00000186,"Fundamental Statistical Inference Principles",-0,490709,2
12182,"Engineering",n00000148,"Discrete Probability Event Calculations",-0,947245,2
10644,"Computer science",n00000148,"Discrete Probability Event Calculations",0,000000,1
8662,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8013,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8327,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
7907,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
7884,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
8885,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
7783,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8551,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
7698,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8199,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
7784,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
7883,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8110,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8837,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8735,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
8674,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8445,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
8338,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
7782,"Math",n00000124,"Information Theory and Coding Fundamentals",0,000000,1
7805,"Math",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
8549,"Math",n00000239,"Econometric Time Series Model Diagnostics",-0,325240,2
8549,"Math",n00000144,"Advanced Algebraic Function Analysis",-1,281409,2
8969,"Math",n00000186,"Fundamental Statistical Inference Principles",-0,334842,2
8969,"Math",n00000149,"Normal Distribution Probability Applications",-1,256851,2
8537,"Math",n00000149,"Normal Distribution Probability Applications",0,000000,1
7376,"Economics",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
5351,"Other",n00000239,"Econometric Time Series Model Diagnostics",-0,507502,2
5351,"Other",n00000149,"Normal Distribution Probability Applications",-0,921297,2
2684,"Psychology",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
11808,"Engineering",n00000186,"Fundamental Statistical Inference Principles",0,000000,1
11866,"Engineering",n00000186,"Fundamental Statistical Inference Principles",-0,455089,2
11866,"Engineering",n00000124,"Information Theory and Coding Fundamentals",-1,006192,2
11428,"Engineering",n00000149,"Normal Distribution Probability Applications",0,000000,1
3464,"Biology",n00000149,"Normal Distribution Probability Applications",0,000000,1
3286,"Biology",n00000149,"Normal Distribution Probability Applications",0,000000,1
3132,"Biology",n00000149,"Normal Distribution Probability Applications",0,000000,1
10672,"Computer science",n00000149,"Normal Distribution Probability Applications",0,000000,1
10562,"Computer science",n00000149,"Normal Distribution Probability Applications",0,000000,1
8286,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8320,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8628,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8321,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
7891,"Math",n00000126,"Logical Statement Verification in Algebraic Structures",0,000000,1
8498,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8753,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8374,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8846,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8954,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8309,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8289,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8051,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8592,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8086,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8196,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8750,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
7862,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8152,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8203,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8838,"Math",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
10623,"Computer science",n00000151,"Advanced Combinatorial Partitioning and Counting",0,000000,1
8047,"Math",n00000224,"Applied Quantitative Problem Solving",0,000000,1
8723,"Math",n00000295,"Elementary Arithmetic Operations and Applications",0,000000,1
8358,"Math",n00000224,"Applied Quantitative Problem Solving",-0,545719,2
