round,scope,scope_label,comparisons,ranking,scores
48,n00000198,State Regulation and Dormant Commerce Clause Challenges,128.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>Qwen1.5-72B-Chat>deepseek-chat-v2_5>c4ai-command-r-v01>arx_0314>Meta-Llama-3_1-70B-Instruct>Llama-2-7b-hf>Meta-Llama-3_1-8B>Llama-2-13b-hf>Yi-6b-Chat,1.1629;0.8567;0.3959;0.2325;0.1213;-0.0308;-0.0529;-0.1306;-0.2764;-0.7188;-0.7543;-0.8056
48,n00000199,First Amendment Limits on State Regulation,145.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>deepseek-chat-v2_5>arx_0314>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Yi-6b-Chat>Qwen1.5-72B-Chat>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.2676;1.2195;0.4808;0.3577;0.2694;0.0825;-0.2923;-0.4425;-0.4831;-0.6251;-0.8486;-0.9858
48,n00000140,Contractual and Property Dispute Resolution Mechanisms,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
48,n00000200,Contract Formation and Enforceability Disputes,164.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>Qwen1.5-72B-Chat>deepseek-chat-v2_5>Yi-6b-Chat>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.5618;1.3767;0.7899;0.4289;0.1010;0.0080;-0.3382;-0.3406;-0.5204;-0.9072;-1.0352;-1.1246
48,n00000201,Real Property Title Disputes and Estates,163.0,gemini-3.1-pro_5-shots>iask_pro>gpt-4o-2024-08-06>deepseek-chat-v2_5>arx_0314>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-70B-Instruct>Yi-6b-Chat>Meta-Llama-3_1-8B>Llama-2-7b-hf>Llama-2-13b-hf,1.4389;1.2269;0.6353;0.3756;0.0695;0.0196;-0.1215;-0.2142;-0.5104;-0.7854;-0.9205;-1.2137
48,n00000014,Philosophy,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
48,n00000055,Core Philosophical Concepts and Theorists,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
48,n00000143,Classical Philosophical and Legal Doctrines,148.0,gpt-4o-2024-08-06>iask_pro>gemini-3.1-pro_5-shots>deepseek-chat-v2_5>arx_0314>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Qwen1.5-72B-Chat>Yi-6b-Chat>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.2255;0.7770;0.7127;0.3280;0.1780;0.0659;-0.0622;-0.1687;-0.4181;-0.6099;-0.7475;-1.2807
48,n00000142,Normative Ethical Theory Applications,174.0,gemini-3.1-pro_5-shots>iask_pro>gpt-4o-2024-08-06>arx_0314>Meta-Llama-3_1-70B-Instruct>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Yi-6b-Chat>Meta-Llama-3_1-8B>Llama-2-13b-hf>Llama-2-7b-hf,1.3977;0.9439;0.5295;0.3529;0.0973;0.0423;0.0270;-0.5146;-0.5728;-0.6898;-0.8042;-0.8092
48,n00000056,Formal Logic and Fallacy Analysis,145.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Llama-2-13b-hf>Yi-6b-Chat>Llama-2-7b-hf,1.3421;0.7277;0.6858;0.6833;0.2925;0.2782;-0.0389;-0.3895;-0.5094;-0.7189;-0.9890;-1.3640
49,AGGREGATE,MAIN,13161.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,2.4016;2.1672;1.7093;1.4638;0.8526;-0.0602;-0.1041;-0.8299;-1.4196;-1.5761;-2.0685;-2.5359
49,n00000001,MMLU_PRO,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000011,Math,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000019,Advanced Mathematical Problem Solving Techniques,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000060,Algebraic Structures and Computational Problem Solving,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000154,Finite Group and Ring Theory Properties,136.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-70B-Instruct>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf>Yi-6b-Chat,1.4552;0.9733;0.5384;0.3704;0.3683;0.1140;-0.2324;-0.3729;-0.6276;-0.6985;-0.8908;-0.9972
49,n00000155,Applied Algebraic and Analytic Computations,167.0,iask_pro>arx_0314>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.5291;0.9239;0.6814;0.5355;0.2158;0.1671;-0.0206;-0.4906;-0.5648;-0.6245;-1.1059;-1.2465
49,n00000059,Applied Mathematical Analysis and Modeling,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000156,Advanced Applied Mathematical Transformations and Integrations,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000239,Advanced Integral Calculus and Applications,128.0,gemini-3.1-pro_5-shots>iask_pro>arx_0314>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>gpt-4o-2024-08-06>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.0834;0.8876;0.4592;0.4226;0.3253;0.1429;0.1096;-0.1256;-0.2901;-0.3755;-1.2465;-1.3928
49,n00000238,Advanced Transform and Series Analysis,131.0,gemini-3.1-pro_5-shots>iask_pro>deepseek-chat-v2_5>gpt-4o-2024-08-06>arx_0314>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.2701;0.9030;0.4369;0.4229;0.2366;0.2353;-0.1613;-0.2581;-0.3978;-0.4189;-1.0072;-1.2614
49,n00000157,Applied Differential Equations and Numerical Methods,134.0,iask_pro>arx_0314>deepseek-chat-v2_5>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.1483;0.8813;0.7005;0.3352;0.0438;0.0101;-0.0180;-0.1657;-0.4670;-0.5859;-0.8469;-1.0357
49,n00000018,Applied Discrete and Probabilistic Quantitative Reasoning,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000062,Discrete Probability and Combinatorial Structures,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000158,Discrete Probability and Combinatorial Counting,136.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.0175;0.9868;0.6103;0.3706;0.3150;0.0762;0.0234;-0.2019;-0.5670;-0.6477;-0.6964;-1.2868
49,n00000159,Extremal and Enumerative Combinatorics in Graphs and Numbers,174.0,gemini-3.1-pro_5-shots>iask_pro>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>Yi-6b-Chat>c4ai-command-r-v01>Llama-2-7b-hf>Llama-2-13b-hf,1.2952;1.0753;0.7307;0.4211;0.3329;0.1194;0.0214;-0.3324;-0.4362;-0.5461;-1.3385;-1.3429
49,n00000061,Applied Quantitative Reasoning and Distribution Analysis,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000161,Normal and Sampling Distribution Applications,148.0,gemini-3.1-pro_5-shots>iask_pro>arx_0314>deepseek-chat-v2_5>gpt-4o-2024-08-06>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Yi-6b-Chat>Meta-Llama-3_1-8B>Llama-2-13b-hf>Llama-2-7b-hf,1.0349;0.9961;0.4849;0.4475;0.3989;0.2071;-0.2250;-0.3729;-0.4677;-0.7187;-0.7498;-1.0353
49,n00000160,Elementary Quantitative Reasoning and Symbolic Logic,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000242,Elementary Algebraic and Arithmetic Operations,138.0,iask_pro>gpt-4o-2024-08-06>deepseek-chat-v2_5>gemini-3.1-pro_5-shots>arx_0314>Qwen1.5-72B-Chat>Meta-Llama-3_1-70B-Instruct>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.9949;0.7416;0.6755;0.6483;0.5444;0.1139;-0.0458;-0.1919;-0.4273;-0.6314;-1.0769;-1.3453
49,n00000240,Applied Quantitative Partitioning Problems,132.0,iask_pro>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>gemini-3.1-pro_5-shots>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.1037;0.9143;0.8198;0.5815;0.2736;0.1162;-0.0902;-0.3244;-0.5312;-0.7225;-0.9104;-1.2303
49,n00000241,Numerical Ordering and Estimation Techniques,133.0,gpt-4o-2024-08-06>iask_pro>gemini-3.1-pro_5-shots>arx_0314>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>Yi-6b-Chat>c4ai-command-r-v01>Llama-2-13b-hf>Llama-2-7b-hf,1.1172;1.0499;0.5094;0.4216;0.4121;0.0958;-0.1217;-0.3609;-0.3631;-0.6681;-0.8196;-1.2726
49,n00000012,Physics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000020,Applied Classical and Electromagnetic Physics Problems,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000064,Electrostatic Field and Charge Interaction Analysis,183.0,arx_0314>iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>Meta-Llama-3_1-70B-Instruct>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Llama-2-13b-hf>Llama-2-7b-hf>Yi-6b-Chat,1.1252;1.0545;0.6658;0.5009;0.2919;0.1405;-0.0286;-0.3070;-0.6283;-0.8392;-0.8947;-1.0809
49,n00000063,Gravitational and Rotational Dynamics in Celestial Mechanics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000169,Gravitational Field and Orbital Mechanics Problems,138.0,iask_pro>arx_0314>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>Qwen1.5-72B-Chat>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Meta-Llama-3_1-8B>Llama-2-13b-hf>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-7b-hf,1.3988;0.8256;0.5719;0.5196;0.2422;0.1593;-0.1446;-0.2824;-0.4289;-0.4458;-1.0504;-1.3653
49,n00000168,Classical and Relativistic Kinematics and Dynamics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000243,Projectile Motion and Kinematic Analysis,135.0,gemini-3.1-pro_5-shots>iask_pro>deepseek-chat-v2_5>arx_0314>gpt-4o-2024-08-06>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.0984;1.0827;0.9384;0.6167;0.3674;0.0890;-0.0884;-0.2255;-0.3083;-0.6930;-1.2400;-1.6374
49,n00000244,Classical and Relativistic Oscillatory Dynamics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000303,Kinematics and Relativistic Motion Analysis,133.0,gemini-3.1-pro_5-shots>iask_pro>arx_0314>gpt-4o-2024-08-06>Meta-Llama-3_1-70B-Instruct>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.9911;0.8694;0.8132;0.6522;0.1896;0.1618;0.1059;-0.4163;-0.4421;-0.6908;-0.7365;-1.4977
49,n00000304,Simple Harmonic and Rotational Dynamics Analysis,171.0,iask_pro>arx_0314>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.2012;1.0616;0.7544;0.6853;0.4453;0.0823;0.0780;-0.1286;-0.3778;-1.0739;-1.3199;-1.4078
49,n00000021,Optical and Spectroscopic Physics Fundamentals,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000066,Geometric Optics of Thin and Thick Lenses,139.0,iask_pro>gemini-3.1-pro_5-shots>gpt-4o-2024-08-06>arx_0314>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.0781;1.0674;0.5511;0.5070;0.3118;-0.0932;-0.0932;-0.2794;-0.2885;-0.6835;-1.0245;-1.0532
49,n00000067,Wave-Particle Duality and Optical Metrology,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000170,Optical Interference and Diffraction Metrology,132.0,gemini-3.1-pro_5-shots>iask_pro>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>Llama-2-13b-hf>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-7b-hf,1.2204;1.1285;0.6075;0.4277;0.2659;0.1301;-0.0375;-0.4507;-0.5316;-0.6114;-0.8201;-1.3288
49,n00000171,Quantum Photon Particle Duality Calculations,133.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Llama-2-13b-hf>Yi-6b-Chat>Llama-2-7b-hf,1.1209;0.8867;0.7254;0.4383;0.2866;0.1357;-0.1440;-0.1452;-0.4695;-0.7911;-0.8492;-1.1946
49,n00000065,Applied Wave and Thermodynamic Phenomena,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000172,Wave Propagation and Electromagnetic Dynamics,135.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>deepseek-chat-v2_5>gpt-4o-2024-08-06>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>Meta-Llama-3_1-8B>c4ai-command-r-v01>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.1589;0.9557;0.6258;0.3975;0.3198;0.0138;-0.0253;-0.3075;-0.3374;-0.6606;-1.0462;-1.0945
49,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,135.0,iask_pro>gpt-4o-2024-08-06>arx_0314>gemini-3.1-pro_5-shots>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,1.2967;0.7923;0.6707;0.5499;0.3859;0.1332;-0.1096;-0.2435;-0.4719;-0.5336;-1.0002;-1.4699
49,n00000010,Economics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000022,Macroeconomic Policy Instruments and Measurement,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000202,Monetary Policy Mechanisms and Money Supply Dynamics,150.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>Qwen1.5-72B-Chat>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Yi-6b-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Llama-2-13b-hf>Llama-2-7b-hf,1.1094;0.8524;0.8435;0.6867;0.3752;0.1676;-0.0576;-0.3290;-0.3881;-0.8302;-0.8453;-1.5846
49,n00000203,Fiscal Policy and Macroeconomic Stabilization Dynamics,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
49,n00000318,Macroeconomic Aggregates and Income Accounting,151.0,iask_pro>gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>deepseek-chat-v2_5>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-70B-Instruct>Yi-6b-Chat>Meta-Llama-3_1-8B>Llama-2-13b-hf>Llama-2-7b-hf,1.2572;1.1075;0.6247;0.4212;0.1506;0.0126;-0.1028;-0.1340;-0.2955;-0.4735;-1.0299;-1.5380
49,n00000317,Fiscal Policy Mechanisms and Stabilization,135.0,iask_pro>gpt-4o-2024-08-06>arx_0314>gemini-3.1-pro_5-shots>deepseek-chat-v2_5>c4ai-command-r-v01>Meta-Llama-3_1-70B-Instruct>Yi-6b-Chat>Qwen1.5-72B-Chat>Llama-2-13b-hf>Meta-Llama-3_1-8B>Llama-2-7b-hf,1.2050;0.8454;0.7116;0.5694;0.2497;-0.0517;-0.0890;-0.1555;-0.3899;-0.6981;-0.8378;-1.3590
49,n00000023,Applied Microeconomic Theory and Decision Frameworks,0.0,gemini-3.1-pro_5-shots>arx_0314>gpt-4o-2024-08-06>iask_pro>deepseek-chat-v2_5>Meta-Llama-3_1-70B-Instruct>Qwen1.5-72B-Chat>c4ai-command-r-v01>Meta-Llama-3_1-8B>Yi-6b-Chat>Llama-2-13b-hf>Llama-2-7b-hf,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
